ano,tema,indicador,valor,unidade,fonte,base_origem,variaveis_usadas,nivel_agregacao,comparabilidade_2014_2025,observacao_metodologica,atualizado_em
2019,Tecnologia e acessibilidade,Percentual de escolas com internet,91.89,%,Censo Escolar/INEP,painel_educacao_tijucas_tecnologia_acessibilidade.csv,IN_INTERNET,município/ano,comparável com adaptação,Percentual de escolas ativas com internet declarada.,2026-06-01T12:00:08
2019,Tecnologia e acessibilidade,Percentual de escolas com banda larga,75.68,%,Censo Escolar/INEP,painel_educacao_tijucas_tecnologia_acessibilidade.csv,IN_BANDA_LARGA,município/ano,comparável com adaptação,Percentual de escolas ativas com banda larga declarada.,2026-06-01T12:00:08
2019,Tecnologia e acessibilidade,Percentual de escolas com internet para alunos,21.62,%,Censo Escolar/INEP,painel_educacao_tijucas_tecnologia_acessibilidade.csv,IN_INTERNET_ALUNOS,município/ano,comparável com adaptação,Percentual de escolas ativas com internet para alunos declarada.,2026-06-01T12:00:08
2019,Tecnologia e acessibilidade,Percentual de escolas com internet para aprendizagem,35.14,%,Censo Escolar/INEP,painel_educacao_tijucas_tecnologia_acessibilidade.csv,IN_INTERNET_APRENDIZAGEM,município/ano,comparável com adaptação,Percentual de escolas ativas com uso declarado para aprendizagem.,2026-06-01T12:00:08
2019,Tecnologia e acessibilidade,Total de computadores,0,equipamentos,Censo Escolar/INEP,painel_educacao_tijucas_tecnologia_acessibilidade.csv,QT_COMPUTADOR,município/ano,comparável com adaptação,Total de computadores apenas quando a variável está disponível no ano.,2026-06-01T12:00:08
2019,Tecnologia e acessibilidade,Total de computadores para alunos,0,equipamentos,Censo Escolar/INEP,painel_educacao_tijucas_tecnologia_acessibilidade.csv,QT_COMP_ALUNO ou soma de equipamentos de alunos,município/ano,comparável com adaptação,"Quando QT_COMP_ALUNO não existe, usa soma alternativa de equipamentos para alunos.",2026-06-01T12:00:08
2019,Tecnologia e acessibilidade,Percentual de escolas com rampas,48.65,%,Censo Escolar/INEP,painel_educacao_tijucas_tecnologia_acessibilidade.csv,IN_ACESSIBILIDADE_RAMPAS,município/ano,comparável com adaptação,Percentual de escolas ativas com presença declarada do recurso.,2026-06-01T12:00:08
2019,Tecnologia e acessibilidade,Percentual de escolas com banheiro acessível,40.54,%,Censo Escolar/INEP,painel_educacao_tijucas_tecnologia_acessibilidade.csv,IN_BANHEIRO_PNE,município/ano,comparável com adaptação,Percentual de escolas ativas com presença declarada do recurso.,2026-06-01T12:00:08
2019,Tecnologia e acessibilidade,Percentual de escolas com salas acessíveis,27.03,%,Censo Escolar/INEP,painel_educacao_tijucas_tecnologia_acessibilidade.csv,QT_SALAS_UTILIZADAS_ACESSIVEIS,município/ano,comparável com adaptação,Percentual de escolas ativas com pelo menos uma sala acessível declarada.,2026-06-01T12:00:08
2019,Tecnologia e acessibilidade,Percentual de escolas sem recurso de acessibilidade,43.24,%,Censo Escolar/INEP,painel_educacao_tijucas_tecnologia_acessibilidade.csv,IN_ACESSIBILIDADE_INEXISTENTE,município/ano,comparável com adaptação,Percentual de escolas ativas com inexistência declarada de recurso de acessibilidade.,2026-06-01T12:00:08
2020,Tecnologia e acessibilidade,Percentual de escolas com internet,97.44,%,Censo Escolar/INEP,painel_educacao_tijucas_tecnologia_acessibilidade.csv,IN_INTERNET,município/ano,comparável com adaptação,Percentual de escolas ativas com internet declarada.,2026-06-01T12:00:08
2020,Tecnologia e acessibilidade,Percentual de escolas com banda larga,76.92,%,Censo Escolar/INEP,painel_educacao_tijucas_tecnologia_acessibilidade.csv,IN_BANDA_LARGA,município/ano,comparável com adaptação,Percentual de escolas ativas com banda larga declarada.,2026-06-01T12:00:08
2020,Tecnologia e acessibilidade,Percentual de escolas com internet para alunos,30.77,%,Censo Escolar/INEP,painel_educacao_tijucas_tecnologia_acessibilidade.csv,IN_INTERNET_ALUNOS,município/ano,comparável com adaptação,Percentual de escolas ativas com internet para alunos declarada.,2026-06-01T12:00:08
2020,Tecnologia e acessibilidade,Percentual de escolas com internet para aprendizagem,43.59,%,Censo Escolar/INEP,painel_educacao_tijucas_tecnologia_acessibilidade.csv,IN_INTERNET_APRENDIZAGEM,município/ano,comparável com adaptação,Percentual de escolas ativas com uso declarado para aprendizagem.,2026-06-01T12:00:08
2020,Tecnologia e acessibilidade,Total de computadores,0,equipamentos,Censo Escolar/INEP,painel_educacao_tijucas_tecnologia_acessibilidade.csv,QT_COMPUTADOR,município/ano,comparável com adaptação,Total de computadores apenas quando a variável está disponível no ano.,2026-06-01T12:00:08
2020,Tecnologia e acessibilidade,Total de computadores para alunos,0,equipamentos,Censo Escolar/INEP,painel_educacao_tijucas_tecnologia_acessibilidade.csv,QT_COMP_ALUNO ou soma de equipamentos de alunos,município/ano,comparável com adaptação,"Quando QT_COMP_ALUNO não existe, usa soma alternativa de equipamentos para alunos.",2026-06-01T12:00:08
2020,Tecnologia e acessibilidade,Percentual de escolas com rampas,48.72,%,Censo Escolar/INEP,painel_educacao_tijucas_tecnologia_acessibilidade.csv,IN_ACESSIBILIDADE_RAMPAS,município/ano,comparável com adaptação,Percentual de escolas ativas com presença declarada do recurso.,2026-06-01T12:00:08
2020,Tecnologia e acessibilidade,Percentual de escolas com banheiro acessível,51.28,%,Censo Escolar/INEP,painel_educacao_tijucas_tecnologia_acessibilidade.csv,IN_BANHEIRO_PNE,município/ano,comparável com adaptação,Percentual de escolas ativas com presença declarada do recurso.,2026-06-01T12:00:08
2020,Tecnologia e acessibilidade,Percentual de escolas com salas acessíveis,33.33,%,Censo Escolar/INEP,painel_educacao_tijucas_tecnologia_acessibilidade.csv,QT_SALAS_UTILIZADAS_ACESSIVEIS,município/ano,comparável com adaptação,Percentual de escolas ativas com pelo menos uma sala acessível declarada.,2026-06-01T12:00:08
2020,Tecnologia e acessibilidade,Percentual de escolas sem recurso de acessibilidade,28.21,%,Censo Escolar/INEP,painel_educacao_tijucas_tecnologia_acessibilidade.csv,IN_ACESSIBILIDADE_INEXISTENTE,município/ano,comparável com adaptação,Percentual de escolas ativas com inexistência declarada de recurso de acessibilidade.,2026-06-01T12:00:08
2021,Tecnologia e acessibilidade,Percentual de escolas com internet,100.00,%,Censo Escolar/INEP,painel_educacao_tijucas_tecnologia_acessibilidade.csv,IN_INTERNET,município/ano,comparável com adaptação,Percentual de escolas ativas com internet declarada.,2026-06-01T12:00:08
2021,Tecnologia e acessibilidade,Percentual de escolas com banda larga,81.08,%,Censo Escolar/INEP,painel_educacao_tijucas_tecnologia_acessibilidade.csv,IN_BANDA_LARGA,município/ano,comparável com adaptação,Percentual de escolas ativas com banda larga declarada.,2026-06-01T12:00:08
2021,Tecnologia e acessibilidade,Percentual de escolas com internet para alunos,40.54,%,Censo Escolar/INEP,painel_educacao_tijucas_tecnologia_acessibilidade.csv,IN_INTERNET_ALUNOS,município/ano,comparável com adaptação,Percentual de escolas ativas com internet para alunos declarada.,2026-06-01T12:00:08
2021,Tecnologia e acessibilidade,Percentual de escolas com internet para aprendizagem,62.16,%,Censo Escolar/INEP,painel_educacao_tijucas_tecnologia_acessibilidade.csv,IN_INTERNET_APRENDIZAGEM,município/ano,comparável com adaptação,Percentual de escolas ativas com uso declarado para aprendizagem.,2026-06-01T12:00:08
2021,Tecnologia e acessibilidade,Total de computadores,0,equipamentos,Censo Escolar/INEP,painel_educacao_tijucas_tecnologia_acessibilidade.csv,QT_COMPUTADOR,município/ano,comparável com adaptação,Total de computadores apenas quando a variável está disponível no ano.,2026-06-01T12:00:08
2021,Tecnologia e acessibilidade,Total de computadores para alunos,0,equipamentos,Censo Escolar/INEP,painel_educacao_tijucas_tecnologia_acessibilidade.csv,QT_COMP_ALUNO ou soma de equipamentos de alunos,município/ano,comparável com adaptação,"Quando QT_COMP_ALUNO não existe, usa soma alternativa de equipamentos para alunos.",2026-06-01T12:00:08
2021,Tecnologia e acessibilidade,Percentual de escolas com rampas,51.35,%,Censo Escolar/INEP,painel_educacao_tijucas_tecnologia_acessibilidade.csv,IN_ACESSIBILIDADE_RAMPAS,município/ano,comparável com adaptação,Percentual de escolas ativas com presença declarada do recurso.,2026-06-01T12:00:08
2021,Tecnologia e acessibilidade,Percentual de escolas com banheiro acessível,48.65,%,Censo Escolar/INEP,painel_educacao_tijucas_tecnologia_acessibilidade.csv,IN_BANHEIRO_PNE,município/ano,comparável com adaptação,Percentual de escolas ativas com presença declarada do recurso.,2026-06-01T12:00:08
2021,Tecnologia e acessibilidade,Percentual de escolas com salas acessíveis,37.84,%,Censo Escolar/INEP,painel_educacao_tijucas_tecnologia_acessibilidade.csv,QT_SALAS_UTILIZADAS_ACESSIVEIS,município/ano,comparável com adaptação,Percentual de escolas ativas com pelo menos uma sala acessível declarada.,2026-06-01T12:00:08
2021,Tecnologia e acessibilidade,Percentual de escolas sem recurso de acessibilidade,24.32,%,Censo Escolar/INEP,painel_educacao_tijucas_tecnologia_acessibilidade.csv,IN_ACESSIBILIDADE_INEXISTENTE,município/ano,comparável com adaptação,Percentual de escolas ativas com inexistência declarada de recurso de acessibilidade.,2026-06-01T12:00:08
2022,Tecnologia e acessibilidade,Percentual de escolas com internet,97.37,%,Censo Escolar/INEP,painel_educacao_tijucas_tecnologia_acessibilidade.csv,IN_INTERNET,município/ano,comparável com adaptação,Percentual de escolas ativas com internet declarada.,2026-06-01T12:00:08
2022,Tecnologia e acessibilidade,Percentual de escolas com banda larga,81.58,%,Censo Escolar/INEP,painel_educacao_tijucas_tecnologia_acessibilidade.csv,IN_BANDA_LARGA,município/ano,comparável com adaptação,Percentual de escolas ativas com banda larga declarada.,2026-06-01T12:00:08
2022,Tecnologia e acessibilidade,Percentual de escolas com internet para alunos,57.89,%,Censo Escolar/INEP,painel_educacao_tijucas_tecnologia_acessibilidade.csv,IN_INTERNET_ALUNOS,município/ano,comparável com adaptação,Percentual de escolas ativas com internet para alunos declarada.,2026-06-01T12:00:08
2022,Tecnologia e acessibilidade,Percentual de escolas com internet para aprendizagem,78.95,%,Censo Escolar/INEP,painel_educacao_tijucas_tecnologia_acessibilidade.csv,IN_INTERNET_APRENDIZAGEM,município/ano,comparável com adaptação,Percentual de escolas ativas com uso declarado para aprendizagem.,2026-06-01T12:00:08
2022,Tecnologia e acessibilidade,Total de computadores para alunos,952,equipamentos,Censo Escolar/INEP,painel_educacao_tijucas_tecnologia_acessibilidade.csv,QT_COMP_ALUNO ou soma de equipamentos de alunos,município/ano,comparável com adaptação,"Quando QT_COMP_ALUNO não existe, usa soma alternativa de equipamentos para alunos.",2026-06-01T12:00:08
2022,Tecnologia e acessibilidade,Percentual de escolas com rampas,55.26,%,Censo Escolar/INEP,painel_educacao_tijucas_tecnologia_acessibilidade.csv,IN_ACESSIBILIDADE_RAMPAS,município/ano,comparável com adaptação,Percentual de escolas ativas com presença declarada do recurso.,2026-06-01T12:00:08
2022,Tecnologia e acessibilidade,Percentual de escolas com banheiro acessível,55.26,%,Censo Escolar/INEP,painel_educacao_tijucas_tecnologia_acessibilidade.csv,IN_BANHEIRO_PNE,município/ano,comparável com adaptação,Percentual de escolas ativas com presença declarada do recurso.,2026-06-01T12:00:08
2022,Tecnologia e acessibilidade,Percentual de escolas com salas acessíveis,39.47,%,Censo Escolar/INEP,painel_educacao_tijucas_tecnologia_acessibilidade.csv,QT_SALAS_UTILIZADAS_ACESSIVEIS,município/ano,comparável com adaptação,Percentual de escolas ativas com pelo menos uma sala acessível declarada.,2026-06-01T12:00:08
2022,Tecnologia e acessibilidade,Percentual de escolas sem recurso de acessibilidade,23.68,%,Censo Escolar/INEP,painel_educacao_tijucas_tecnologia_acessibilidade.csv,IN_ACESSIBILIDADE_INEXISTENTE,município/ano,comparável com adaptação,Percentual de escolas ativas com inexistência declarada de recurso de acessibilidade.,2026-06-01T12:00:08
2023,Tecnologia e acessibilidade,Percentual de escolas com internet,100.00,%,Censo Escolar/INEP,painel_educacao_tijucas_tecnologia_acessibilidade.csv,IN_INTERNET,município/ano,comparável com adaptação,Percentual de escolas ativas com internet declarada.,2026-06-01T12:00:08
2023,Tecnologia e acessibilidade,Percentual de escolas com banda larga,84.62,%,Censo Escolar/INEP,painel_educacao_tijucas_tecnologia_acessibilidade.csv,IN_BANDA_LARGA,município/ano,comparável com adaptação,Percentual de escolas ativas com banda larga declarada.,2026-06-01T12:00:08
2023,Tecnologia e acessibilidade,Percentual de escolas com internet para alunos,38.46,%,Censo Escolar/INEP,painel_educacao_tijucas_tecnologia_acessibilidade.csv,IN_INTERNET_ALUNOS,município/ano,comparável com adaptação,Percentual de escolas ativas com internet para alunos declarada.,2026-06-01T12:00:08
2023,Tecnologia e acessibilidade,Percentual de escolas com internet para aprendizagem,56.41,%,Censo Escolar/INEP,painel_educacao_tijucas_tecnologia_acessibilidade.csv,IN_INTERNET_APRENDIZAGEM,município/ano,comparável com adaptação,Percentual de escolas ativas com uso declarado para aprendizagem.,2026-06-01T12:00:08
2023,Tecnologia e acessibilidade,Total de computadores para alunos,938,equipamentos,Censo Escolar/INEP,painel_educacao_tijucas_tecnologia_acessibilidade.csv,QT_COMP_ALUNO ou soma de equipamentos de alunos,município/ano,comparável com adaptação,"Quando QT_COMP_ALUNO não existe, usa soma alternativa de equipamentos para alunos.",2026-06-01T12:00:08
2023,Tecnologia e acessibilidade,Percentual de escolas com rampas,56.41,%,Censo Escolar/INEP,painel_educacao_tijucas_tecnologia_acessibilidade.csv,IN_ACESSIBILIDADE_RAMPAS,município/ano,comparável com adaptação,Percentual de escolas ativas com presença declarada do recurso.,2026-06-01T12:00:08
2023,Tecnologia e acessibilidade,Percentual de escolas com banheiro acessível,51.28,%,Censo Escolar/INEP,painel_educacao_tijucas_tecnologia_acessibilidade.csv,IN_BANHEIRO_PNE,município/ano,comparável com adaptação,Percentual de escolas ativas com presença declarada do recurso.,2026-06-01T12:00:08
2023,Tecnologia e acessibilidade,Percentual de escolas com salas acessíveis,35.90,%,Censo Escolar/INEP,painel_educacao_tijucas_tecnologia_acessibilidade.csv,QT_SALAS_UTILIZADAS_ACESSIVEIS,município/ano,comparável com adaptação,Percentual de escolas ativas com pelo menos uma sala acessível declarada.,2026-06-01T12:00:08
2023,Tecnologia e acessibilidade,Percentual de escolas sem recurso de acessibilidade,15.38,%,Censo Escolar/INEP,painel_educacao_tijucas_tecnologia_acessibilidade.csv,IN_ACESSIBILIDADE_INEXISTENTE,município/ano,comparável com adaptação,Percentual de escolas ativas com inexistência declarada de recurso de acessibilidade.,2026-06-01T12:00:08
2024,Tecnologia e acessibilidade,Percentual de escolas com internet,100.00,%,Censo Escolar/INEP,painel_educacao_tijucas_tecnologia_acessibilidade.csv,IN_INTERNET,município/ano,comparável com adaptação,Percentual de escolas ativas com internet declarada.,2026-06-01T12:00:08
2024,Tecnologia e acessibilidade,Percentual de escolas com banda larga,85.37,%,Censo Escolar/INEP,painel_educacao_tijucas_tecnologia_acessibilidade.csv,IN_BANDA_LARGA,município/ano,comparável com adaptação,Percentual de escolas ativas com banda larga declarada.,2026-06-01T12:00:08
2024,Tecnologia e acessibilidade,Percentual de escolas com internet para alunos,46.34,%,Censo Escolar/INEP,painel_educacao_tijucas_tecnologia_acessibilidade.csv,IN_INTERNET_ALUNOS,município/ano,comparável com adaptação,Percentual de escolas ativas com internet para alunos declarada.,2026-06-01T12:00:08
